precip	MIROC5	RCP60	REGRESION	decimas	1
P13851	41.603	0.826	182	geo	2006	2100	-1
P13851 2006 1 0 0 0 0 0 0 0 0 0 0 0 0 42 43 0 16 15 0 26 0 4 0 8 0 1 0 0 9 0 0 0
P13851 2006 2 0 0 19 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 14 0 0 0 0 0 -999 -999 -999
P13851 2006 3 0 16 22 26 25 0 35 46 0 18 0 0 28 0 14 21 29 28 20 13 14 12 0 0 20 10 0 0 0 0 31
P13851 2006 4 20 0 0 0 0 0 9 0 0 0 0 0 0 9 0 0 0 0 13 0 0 0 0 0 11 19 35 58 45 0 -999
P13851 2006 5 0 0 0 14 0 23 0 9 0 0 0 0 13 0 31 0 18 20 9 10 0 0 0 0 8 0 0 10 0 0 0
P13851 2006 6 0 0 0 0 0 0 0 10 19 0 17 0 17 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 -999
P13851 2006 7 0 0 18 13 0 0 0 28 0 0 0 0 0 0 0 0 0 0 10 0 0 24 0 0 0 0 0 0 0 0 0
P13851 2006 8 26 0 0 0 0 0 0 20 0 0 0 13 21 0 0 0 0 0 6 0 17 12 0 0 0 0 0 0 0 13 0
P13851 2006 9 0 0 0 0 0 0 0 0 0 22 26 0 0 0 0 0 0 0 32 0 0 0 16 0 0 0 0 4 0 16 -999
P13851 2006 10 6 0 0 0 0 0 5 0 0 0 0 15 0 22 0 24 0 3 0 0 0 0 0 0 6 0 4 0 0 0 0
P13851 2006 11 0 12 0 0 7 10 0 0 0 0 0 0 0 0 0 1 1 0 0 0 12 26 0 34 19 0 0 0 0 0 -999
P13851 2006 12 0 0 0 0 0 9 0 13 18 0 18 25 0 0 0 17 15 9 0 0 0 13 24 0 12 16 0 0 0 0 0
P13851 2007 1 5 5 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 15 0 0 0 19 29 26 16 18 0 0
P13851 2007 2 0 0 9 0 12 0 12 31 65 47 0 18 17 0 0 0 0 13 0 0 21 0 20 29 0 7 7 14 -999 -999 -999
P13851 2007 3 12 7 0 11 21 0 0 0 0 4 5 0 48 25 21 12 0 5 0 0 8 0 16 9 9 8 0 0 0 0 0
P13851 2007 4 0 0 0 0 0 0 0 0 0 0 0 12 24 19 9 0 0 22 25 18 21 24 0 0 17 0 25 0 0 5 -999
P13851 2007 5 0 0 0 0 0 20 21 10 0 13 0 0 42 0 25 0 0 0 24 24 0 0 0 0 0 0 0 0 0 0 0
P13851 2007 6 0 26 17 16 16 0 38 17 7 0 0 0 0 31 0 24 0 10 0 0 16 0 22 0 0 0 0 22 0 31 -999
P13851 2007 7 0 23 27 39 0 0 18 0 9 0 0 30 0 13 0 0 0 36 40 0 17 0 0 0 0 0 0 0 26 0 0
P13851 2007 8 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 20 0 0 0 0 19 0
P13851 2007 9 0 0 0 0 0 0 0 0 0 10 0 13 13 0 0 22 0 0 0 0 0 9 0 0 0 0 0 7 0 0 -999
P13851 2007 10 0 0 0 0 0 0 0 0 0 14 22 24 25 20 0 0 0 0 0 0 0 0 0 0 0 4 0 12 0 0 0
P13851 2007 11 0 0 0 0 0 0 0 0 0 0 0 18 7 0 11 0 0 0 0 2 0 0 0 0 0 0 0 13 0 30 -999
P13851 2007 12 17 0 10 0 34 0 25 7 0 0 0 0 0 0 0 5 0 12 0 8 0 0 0 0 0 0 2 5 5 0 0
P13851 2008 1 0 0 21 0 0 0 0 0 20 15 0 12 0 0 16 9 0 0 0 8 0 12 11 0 0 10 0 13 0 0 0
P13851 2008 2 24 16 0 17 0 8 0 15 0 0 25 0 3 0 0 13 9 19 53 14 6 0 0 23 39 39 43 73 -999 -999 -999
P13851 2008 3 76 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 5 0 0 0 2 0 0
P13851 2008 4 2 0 0 0 20 0 0 0 0 0 0 0 11 0 0 28 18 17 12 0 0 3 0 0 0 0 0 3 11 24 -999
P13851 2008 5 0 13 15 0 14 0 26 14 9 0 24 11 0 0 0 0 15 0 0 0 0 20 0 18 0 0 14 0 0 0 0
P13851 2008 6 0 9 0 0 0 0 10 8 0 0 0 0 23 23 0 10 0 0 0 0 10 0 0 0 0 0 16 0 0 0 -999
