precip	MIROC5	RCP60	REGRESION	decimas	1
P1272	37.350	-6.063	182	geo	2006	2100	-1
P1272 2006 1 0 8 8 5 6 17 16 20 12 0 0 178 179 28 79 148 116 100 85 0 5 14 0 7 17 23 12 0 0 43 0
P1272 2006 2 0 118 27 0 0 0 0 0 0 0 0 25 55 73 40 0 10 0 20 34 6 7 0 5 4 0 0 12 -999 -999 -999
P1272 2006 3 0 69 121 147 112 121 103 116 54 100 120 22 0 25 40 92 223 205 100 48 71 52 45 27 39 40 0 0 81 49 77
P1272 2006 4 17 42 49 0 24 0 37 0 1 0 0 0 0 6 0 0 16 0 9 0 0 0 0 0 20 0 0 33 32 18 -999
P1272 2006 5 0 24 0 38 36 59 0 0 0 0 0 0 0 0 0 0 14 7 0 16 0 0 0 0 0 0 0 0 0 0 0
P1272 2006 6 0 0 0 0 0 0 0 0 0 0 6 0 11 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 -999
P1272 2006 7 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P1272 2006 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P1272 2006 9 0 0 0 0 24 0 0 0 0 10 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -999
P1272 2006 10 0 0 0 0 0 0 0 0 18 0 0 0 0 25 20 0 0 7 0 0 24 9 0 11 0 0 0 18 10 6 0
P1272 2006 11 0 26 0 0 0 0 58 51 0 0 0 0 0 0 0 0 3 0 0 0 18 0 32 36 0 0 3 0 0 0 -999
P1272 2006 12 0 0 0 0 0 0 30 149 134 88 46 54 52 31 113 165 17 0 0 0 19 0 145 55 61 65 0 0 44 0 0
P1272 2007 1 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 6 0 0 0 0 0 0 7 5 0 0 0 0
P1272 2007 2 0 8 0 0 5 0 36 154 239 143 23 0 0 0 0 0 0 61 34 0 51 52 0 0 38 46 42 32 -999 -999 -999
P1272 2007 3 0 0 24 101 84 35 0 16 12 0 0 46 40 61 0 0 18 15 0 0 19 0 0 3 5 6 0 3 0 0 0
P1272 2007 4 0 0 0 0 0 9 0 0 0 0 0 0 55 11 0 0 0 55 60 0 40 0 22 39 10 0 0 0 0 0 -999
P1272 2007 5 0 0 0 0 0 0 10 0 0 0 0 0 0 27 20 0 0 0 0 17 0 0 0 1 2 0 6 0 0 0 0
P1272 2007 6 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 11 0 0 0 0 0 14 -999
P1272 2007 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0
P1272 2007 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 17 0 0 0 0 0 0 27 0 12 0 0
P1272 2007 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 7 0 0 -999
P1272 2007 10 0 0 0 0 0 0 0 0 0 15 11 17 52 54 0 0 0 70 8 0 0 52 50 45 15 0 0 0 0 0 0
P1272 2007 11 0 0 0 0 0 0 0 0 0 0 0 42 9 0 0 0 0 0 0 1 0 0 0 0 0 7 34 12 6 0 -999
P1272 2007 12 5 0 0 18 11 0 20 15 0 0 0 0 0 0 0 0 58 43 0 0 13 0 14 17 15 0 0 15 0 6 0
P1272 2008 1 0 0 0 34 11 0 0 0 1 0 0 6 17 0 49 67 21 0 0 28 106 103 41 25 0 157 219 81 0 86 126
P1272 2008 2 245 0 127 44 35 54 65 103 18 41 0 14 0 16 41 54 65 68 54 108 0 14 0 20 26 25 32 0 -999 -999 -999
P1272 2008 3 0 0 7 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 9 6 0 0 0 0 0 0 0 0
P1272 2008 4 0 0 0 0 0 1 3 0 0 0 0 0 0 0 80 38 29 0 0 5 8 0 0 0 0 0 0 0 0 0 -999
P1272 2008 5 0 0 0 0 0 6 0 0 0 0 47 0 27 36 20 0 0 0 27 41 28 44 61 12 0 7 0 0 13 0 0
P1272 2008 6 0 0 11 0 14 0 12 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 -999
P1272 2008 7 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P1272 2008 8 0 9 3 7 0 0 0 0 0 9 0 0 0 0 0 0 0 8 0 0 0 0 0 2 0 0 0 0 0 0 0
P1272 2008 9 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 9 0 0 19 0 19 0 0 0 32 0 -999
P1272 2008 10 0 0 0 0 0 0 0 0 2 0 26 27 0 11 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 12
P1272 2008 11 13 2 17 0 1 0 0 0 0 0 0 0 0 0 0 0 16 31 7 0 0 5 6 0 0 0 2 0 0 0 -999
P1272 2008 12 0 0 0 0 0 0 0 0 0 21 24 4 0 13 0 0 10 0 0 0 0 0 7 11 22 30 27 23 0 0 0
P1272 2009 1 0 0 0 0 0 0 0 0 0 0 0 8 0 0 15 0 0 1 0 0 0 0 0 0 0 0 0 8 6 0 0
P1272 2009 2 0 0 0 0 0 0 1 0 1 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -999 -999 -999
P1272 2009 3 33 0 53 32 0 0 11 61 50 0 0 0 0 13 21 17 70 59 0 0 0 0 0 0 24 84 78 95 111 59 25
P1272 2009 4 38 83 14 19 37 55 7 0 0 0 0 0 18 0 0 0 0 8 0 8 0 9 0 0 0 0 9 23 0 0 -999
P1272 2009 5 32 39 15 22 26 30 21 21 30 0 22 11 3 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0
P1272 2009 6 0 0 0 15 18 0 0 7 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 11 0 0 0 0 0 -999
P1272 2009 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0
P1272 2009 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 8 19 24 24
P1272 2009 9 0 0 0 0 0 0 0 0 0 0 0 9 8 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 -999
P1272 2009 10 6 0 0 0 0 0 0 0 0 0 0 15 0 0 20 27 25 0 11 0 15 0 0 0 17 0 0 0 0 0 0
P1272 2009 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 2 6 18 28 -999
P1272 2009 12 0 20 40 20 50 42 84 14 27 70 45 10 14 0 0 0 17 52 23 0 0 0 12 0 0 69 92 87 0 0 17
P1272 2010 1 0 24 59 113 45 21 0 15 0 14 0 0 0 0 0 11 13 15 0 27 27 0 0 0 0 0 0 8 0 0 0
P1272 2010 2 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -999 -999 -999
P1272 2010 3 0 5 0 0 0 0 0 43 110 80 39 0 0 0 0 0 12 31 0 0 0 0 0 0 0 2 0 0 0 0 0
P1272 2010 4 0 48 0 0 0 0 0 0 46 0 0 24 0 17 82 41 0 0 7 0 0 0 0 0 19 0 0 3 18 14 -999
P1272 2010 5 0 5 23 37 0 0 0 0 0 0 0 0 0 0 0 24 9 12 0 0 0 0 0 0 25 48 35 13 15 14 0
P1272 2010 6 11 25 21 9 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P1272 2010 7 23 24 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
P1272 2010 8 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
P1272 2010 9 0 0 20 0 0 0 0 0 0 0 8 0 0 7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P1272 2010 10 0 0 0 0 0 13 20 22 0 0 51 24 44 39 0 0 0 3 16 12 0 42 0 0 0 8 0 0 0 0 0
P1272 2010 11 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P1272 2010 12 0 0 0 0 8 10 14 15 0 0 7 0 0 33 0 2 4 0 0 0 0 0 0 0 2 0 0 0 1 0 0
P1272 2011 1 0 0 0 12 0 0 4 0 0 0 0 6 0 0 26 0 0 0 0 0 0 13 24 7 0 0 5 0 0 0 0
P1272 2011 2 11 0 0 0 0 31 0 0 0 0 0 16 6 0 0 0 3 0 0 0 0 50 25 6 0 0 23 55 -999 -999 -999
P1272 2011 3 80 53 0 0 0 0 5 0 0 7 0 31 11 0 50 120 131 28 18 29 19 35 75 219 52 0 48 109 0 0 0
P1272 2011 4 0 29 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 29 25 0 0 6 0 0 0 0 0 0 -999
P1272 2011 5 0 0 0 0 0 0 6 0 0 0 0 0 0 11 0 0 0 0 0 0 25 0 0 0 0 0 0 0 12 13 0
P1272 2011 6 8 9 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 1 0 0 0 12 0 0 0 0 0 0 0 0 -999
P1272 2011 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0
P1272 2011 8 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 9 0 0 0
P1272 2011 9 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P1272 2011 10 0 0 10 0 0 0 0 6 0 0 0 0 30 0 0 0 0 0 0 0 23 0 9 0 0 0 0 0 0 30 15
P1272 2011 11 4 3 0 16 54 62 44 0 5 4 9 7 0 4 0 0 49 30 18 0 0 0 0 0 0 0 0 20 0 5 -999
P1272 2011 12 0 29 0 0 4 8 0 0 12 0 13 24 0 0 0 45 0 52 49 64 80 33 47 19 0 0 18 0 0 0 44
P1272 2012 1 108 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1 8 0 3 0 3 3 0 9 0 36 45 0
P1272 2012 2 0 0 43 17 0 0 10 3 0 0 0 0 0 0 5 0 0 0 43 48 21 0 7 0 0 0 0 6 -999 -999 -999
P1272 2012 3 19 59 0 0 15 20 0 0 0 0 0 0 0 0 0 0 22 0 25 0 36 0 0 0 0 0 0 0 0 0 0
P1272 2012 4 0 0 0 0 0 0 0 14 0 0 0 0 11 58 61 54 0 15 0 0 0 0 0 48 0 0 98 75 62 32 -999
P1272 2012 5 0 21 0 0 0 0 0 0 0 0 0 0 0 29 24 0 14 0 10 0 0 0 12 15 0 16 11 0 0 0 0
P1272 2012 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 14 0 0 -999
P1272 2012 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0
P1272 2012 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
P1272 2012 9 0 0 0 0 0 33 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 -999
P1272 2012 10 0 0 1 0 0 0 0 0 18 39 66 0 0 0 0 28 30 0 0 0 0 28 27 0 0 10 0 0 0 0 15
P1272 2012 11 0 48 36 0 0 19 6 0 0 0 32 0 0 0 0 0 0 0 85 39 0 0 0 0 0 0 12 0 57 0 -999
P1272 2012 12 0 0 0 0 37 0 91 83 0 0 22 0 42 131 82 51 48 0 0 7 15 29 0 0 10 0 0 0 0 15 0
P1272 2013 1 0 0 0 68 19 0 0 11 2 9 12 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 32 0
P1272 2013 2 0 0 0 0 0 3 2 0 0 0 0 0 0 72 30 0 20 85 105 75 54 58 64 0 0 0 0 0 -999 -999 -999
P1272 2013 3 0 0 0 25 17 0 0 0 24 90 154 175 83 20 27 39 0 40 42 0 23 66 61 37 34 0 0 47 48 48 76
P1272 2013 4 36 0 10 25 0 11 0 4 2 0 0 0 0 13 0 24 0 0 9 0 0 0 0 27 64 0 0 0 0 1 -999
