precip	MIROC5	RCP60	REGRESION	decimas	1
P11091	40.742	0.076	182	geo	2006	2100	-1
P11091 2006 1 0 0 0 0 0 0 0 0 0 0 0 17 45 46 0 11 9 7 27 9 0 0 0 22 0 1 0 14 25 0 0
P11091 2006 2 0 20 30 9 3 0 0 0 0 0 0 0 0 0 30 52 10 2 0 0 41 0 18 20 7 4 0 0 -999 -999 -999
P11091 2006 3 0 0 24 21 20 35 42 67 45 31 77 76 0 0 24 0 41 0 14 0 9 11 13 9 30 0 0 0 19 9 0
P11091 2006 4 20 5 0 12 0 0 0 72 66 0 0 0 0 0 11 0 15 0 19 29 0 7 0 0 0 34 76 94 0 0 -999
P11091 2006 5 34 0 20 18 12 24 24 18 0 0 6 0 0 28 24 0 22 18 0 6 4 0 0 8 12 0 0 0 0 13 0
P11091 2006 6 0 17 18 0 0 0 0 0 0 39 35 0 28 0 0 0 30 0 28 20 0 20 19 0 0 48 0 26 23 40 -999
P11091 2006 7 0 28 0 0 0 41 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 16 0 21 23 0 21
P11091 2006 8 38 37 0 0 0 0 48 0 0 0 27 32 0 0 0 0 0 0 15 0 0 0 12 0 0 17 0 0 0 0 0
P11091 2006 9 0 0 0 0 0 23 13 0 19 28 33 6 0 0 0 0 20 0 28 0 0 0 25 0 0 17 0 0 0 14 -999
P11091 2006 10 0 0 0 0 14 0 0 0 0 15 0 27 30 44 0 53 22 0 0 0 0 0 0 0 0 0 0 6 0 0 0
P11091 2006 11 0 0 10 0 0 0 0 18 0 0 0 4 0 0 6 0 0 0 0 0 0 26 23 0 31 0 0 0 0 0 -999
P11091 2006 12 0 0 0 0 0 0 20 0 30 30 0 47 53 0 0 0 18 0 0 0 0 0 36 40 0 0 11 0 4 0 0
P11091 2007 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 24 45 0 17 16 11 27 0 41 19 0 0 12
P11091 2007 2 0 4 7 0 0 22 0 59 97 46 46 26 31 12 11 12 11 20 33 31 50 0 0 78 61 0 0 22 -999 -999 -999
P11091 2007 3 20 0 19 0 37 0 0 0 0 13 0 38 80 34 19 21 0 0 0 0 10 0 0 24 15 0 0 0 9 0 0
P11091 2007 4 0 0 0 0 23 12 15 0 0 0 9 0 31 23 0 0 0 34 0 19 0 55 34 17 0 34 49 0 0 0 -999
P11091 2007 5 0 8 0 23 20 0 32 0 23 0 0 0 61 45 19 0 16 34 33 0 0 0 0 0 0 12 6 0 0 19 0
P11091 2007 6 55 0 36 33 0 51 86 34 17 0 0 0 0 0 47 57 38 0 0 0 0 0 40 23 19 20 0 0 37 39 -999
P11091 2007 7 0 29 36 0 31 0 0 11 0 31 0 38 27 19 0 0 0 45 55 26 0 0 0 29 28 28 0 0 0 0 22
P11091 2007 8 23 0 0 31 28 0 0 0 0 27 0 0 0 0 0 0 26 0 0 34 0 0 0 0 0 0 0 25 0 0 10
P11091 2007 9 0 0 0 13 0 0 0 0 0 22 0 0 20 0 28 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P11091 2007 10 0 0 0 0 0 0 0 13 0 0 0 48 0 16 0 0 0 0 0 0 0 34 14 0 0 0 0 0 0 0 0
P11091 2007 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 4 0 0 3 0 0 15 29 37 45 -999
P11091 2007 12 32 0 0 35 64 73 53 0 0 7 0 0 0 4 8 0 17 0 0 0 0 0 0 5 0 0 0 0 11 0 0
P11091 2008 1 8 7 30 0 16 0 0 0 0 42 0 32 0 13 30 0 0 0 0 0 6 0 0 5 0 0 7 7 0 8 12
P11091 2008 2 17 10 0 16 0 7 10 0 0 38 24 0 3 3 0 5 9 20 64 0 0 0 0 56 60 0 55 82 -999 -999 -999
P11091 2008 3 147 0 0 7 11 0 0 0 0 0 0 0 15 0 0 0 0 0 4 0 0 7 0 0 0 0 0 0 0 0 0
P11091 2008 4 6 10 0 0 60 0 0 3 0 0 0 0 29 37 42 0 29 34 0 17 0 0 7 0 0 0 0 10 0 51 -999
P11091 2008 5 37 0 24 12 23 63 53 0 0 22 0 8 0 0 15 30 0 13 23 0 46 32 21 0 23 0 0 0 9 0 0
P11091 2008 6 0 15 0 0 0 29 0 0 0 25 28 0 0 26 14 0 0 31 0 0 0 0 0 26 0 27 0 0 0 0 -999
P11091 2008 7 14 0 0 23 0 0 0 42 0 32 43 0 0 0 0 22 0 0 0 0 29 0 0 0 22 0 0 0 0 0 0
P11091 2008 8 0 0 26 26 28 26 0 0 26 0 18 0 0 0 0 0 0 0 0 0 0 0 20 0 0 33 29 0 0 0 0
P11091 2008 9 0 8 0 0 0 25 0 0 25 0 0 0 0 0 9 0 0 0 21 20 0 0 0 0 0 22 0 12 18 0 -999
P11091 2008 10 0 0 8 0 0 0 0 0 0 0 22 25 21 23 0 0 29 0 0 0 0 0 16 0 0 10 17 0 0 26 18
P11091 2008 11 17 36 36 40 0 0 0 8 21 18 0 32 0 6 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -999
P11091 2008 12 0 0 0 0 10 19 0 0 19 8 25 0 0 8 0 0 7 0 0 3 0 0 3 0 0 0 1 4 0 1 0
P11091 2009 1 0 5 0 0 0 6 8 0 7 0 19 22 37 11 10 0 0 0 0 0 0 0 3 0 0 13 0 0 0 0 0
P11091 2009 2 5 11 0 14 30 0 30 0 0 2 0 0 10 0 0 0 0 0 0 0 0 5 0 0 0 16 6 11 -999 -999 -999
P11091 2009 3 39 73 45 24 0 6 0 11 42 57 31 0 16 15 41 19 4 2 0 3 0 0 0 8 12 0 19 40 15 26 19
P11091 2009 4 0 68 103 0 0 52 62 0 12 4 0 0 0 25 0 0 21 21 0 28 57 62 26 17 0 0 0 0 15 21 -999
P11091 2009 5 49 34 14 19 0 50 12 0 19 38 42 14 4 4 13 12 0 0 0 41 0 80 55 0 36 0 0 0 23 0 0
P11091 2009 6 27 0 23 0 40 0 0 0 0 0 18 0 13 22 0 54 0 0 15 0 9 23 33 0 22 0 0 25 0 0 -999
P11091 2009 7 0 0 0 0 0 0 41 0 47 0 54 36 38 0 0 0 14 0 26 0 0 0 0 43 0 0 0 26 15 0 43
P11091 2009 8 31 0 7 10 0 0 0 28 0 0 0 0 18 0 0 7 0 0 16 0 0 0 43 0 0 18 16 15 0 0 0
P11091 2009 9 0 0 0 0 0 9 0 0 0 24 40 0 32 0 0 0 0 0 26 28 0 53 0 0 10 0 12 13 0 0 -999
P11091 2009 10 0 0 0 0 0 0 0 0 0 13 23 0 15 0 0 24 0 0 0 25 0 0 0 0 9 0 7 0 0 0 0
P11091 2009 11 5 0 0 0 0 0 0 14 0 0 3 0 0 0 0 13 0 0 4 5 0 8 0 0 14 36 0 0 0 8 -999
P11091 2009 12 0 0 0 0 0 9 0 41 21 0 22 0 0 0 4 0 7 0 0 28 17 0 0 0 0 18 0 0 13 0 0
P11091 2010 1 0 0 0 33 0 25 21 0 0 0 0 0 14 13 0 14 5 0 0 0 0 0 5 0 0 0 0 0 0 13 20
P11091 2010 2 10 0 0 0 6 26 36 26 13 0 14 0 0 0 0 0 0 0 0 7 0 0 9 0 0 0 0 0 -999 -999 -999
P11091 2010 3 0 0 0 0 0 22 55 53 43 33 0 0 0 11 8 0 0 0 21 91 78 0 0 0 0 0 0 0 0 6 0
P11091 2010 4 0 0 0 14 22 20 0 49 35 0 44 0 53 54 48 65 0 0 0 17 37 0 0 4 36 36 12 0 35 48 -999
P11091 2010 5 25 16 25 42 43 35 23 0 0 23 0 73 33 0 35 35 38 15 0 16 0 18 0 0 0 59 38 26 0 20 0
P11091 2010 6 41 26 32 0 0 19 0 0 0 0 0 0 0 0 0 0 14 0 15 0 32 21 0 0 28 0 0 0 0 0 -999
P11091 2010 7 0 0 17 27 0 0 26 0 37 0 34 24 0 14 13 22 22 0 0 13 25 0 0 38 0 0 0 0 0 0 0
P11091 2010 8 0 0 0 33 0 0 0 0 28 0 0 35 0 0 0 0 0 0 27 15 0 0 0 31 0 22 14 0 0 0 0
P11091 2010 9 15 0 0 19 0 6 9 0 0 62 0 0 49 34 14 0 11 0 0 0 0 17 0 0 22 26 0 0 0 0 -999
P11091 2010 10 0 0 0 0 0 0 0 0 0 13 0 5 11 12 8 11 0 0 9 0 0 35 38 21 0 0 0 0 0 4 0
P11091 2010 11 0 0 0 0 0 0 0 0 0 0 0 5 0 11 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 -999
P11091 2010 12 0 16 13 8 20 0 9 7 9 0 0 4 11 40 0 0 0 0 4 9 6 0 0 0 0 0 0 0 0 0 0
P11091 2011 1 0 0 0 0 0 5 4 0 0 0 0 0 0 0 6 0 4 0 0 2 8 0 0 25 4 0 0 0 0 0 0
P11091 2011 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 3 0 0 3 0 0 11 22 15 0 0 0 0 41 -999 -999 -999
P11091 2011 3 0 24 33 0 0 0 0 0 0 0 18 0 25 23 31 55 74 19 11 11 18 28 17 17 0 0 0 46 26 0 0
P11091 2011 4 32 0 0 30 0 14 15 0 29 0 27 31 0 38 17 12 0 55 42 36 37 20 0 0 0 6 0 5 16 24 -999
P11091 2011 5 16 17 12 15 18 0 0 22 40 54 0 14 0 0 0 0 0 0 0 30 36 38 12 0 0 0 35 0 0 47 0
P11091 2011 6 0 0 0 0 8 0 0 0 0 0 51 0 0 0 39 29 16 0 0 0 0 0 39 0 0 30 0 27 0 26 -999
P11091 2011 7 0 0 0 0 0 24 0 0 0 0 0 0 0 36 30 0 0 21 0 0 47 0 0 0 0 19 0 11 0 0 0
P11091 2011 8 0 0 0 0 0 14 0 27 0 18 0 0 0 0 23 0 0 0 22 25 41 0 0 0 22 0 0 11 0 0 38
P11091 2011 9 50 0 0 0 0 23 0 0 0 44 0 0 11 0 0 0 0 0 0 0 12 0 0 0 13 0 0 0 9 19 -999
P11091 2011 10 0 0 0 0 0 0 0 13 20 0 0 0 21 0 0 9 0 0 0 0 0 0 35 23 0 0 0 0 31 0 78
P11091 2011 11 0 18 0 0 12 21 101 87 35 12 10 0 69 13 7 0 0 23 0 0 0 34 45 0 54 0 0 0 13 0 -999
P11091 2011 12 4 0 0 79 25 0 0 0 0 0 0 4 0 0 0 0 0 7 10 0 19 6 0 9 0 16 0 0 0 2 0
P11091 2012 1 0 28 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 7
P11091 2012 2 0 0 46 0 5 0 2 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 3 0 36 0 5 -999 -999 -999
P11091 2012 3 12 26 58 106 46 0 6 0 0 0 0 0 0 8 0 0 29 30 25 30 36 28 0 0 15 0 0 0 0 0 10
P11091 2012 4 0 0 0 0 0 0 11 13 13 18 0 20 51 56 0 24 29 28 37 0 20 20 0 33 35 0 0 40 14 24 -999
P11091 2012 5 27 42 67 0 15 17 0 79 32 29 19 27 30 0 0 19 0 14 0 21 0 0 0 0 35 31 0 20 0 0 7
P11091 2012 6 11 18 13 0 0 0 0 32 0 35 0 0 0 49 41 0 0 0 0 23 0 28 0 0 13 14 0 23 36 33 -999
P11091 2012 7 0 10 0 0 0 34 40 0 0 0 28 26 0 0 0 0 50 89 37 0 0 0 26 37 0 42 0 0 0 0 36
P11091 2012 8 0 0 0 29 0 0 0 0 0 0 0 0 0 15 22 0 0 0 0 0 0 0 18 0 0 21 16 16 0 0 9
P11091 2012 9 0 0 0 0 0 0 32 19 0 0 0 0 29 0 0 0 0 0 20 22 0 0 0 11 0 0 19 21 29 40 -999
P11091 2012 10 0 0 0 0 0 0 0 0 0 0 46 15 0 0 0 0 11 0 10 6 0 0 0 16 19 19 19 11 0 0 0
P11091 2012 11 0 8 29 49 0 0 0 0 0 0 11 27 0 3 0 0 0 0 0 20 10 0 0 4 0 0 8 0 21 0 -999
P11091 2012 12 0 0 21 20 16 0 62 14 9 0 0 0 0 30 0 0 0 31 12 0 0 6 4 0 0 0 0 0 0 8 33
P11091 2013 1 36 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 4 2 1 0 4
P11091 2013 2 0 0 0 0 0 0 0 0 1 0 1 4 0 0 19 0 0 0 16 10 18 15 0 14 25 15 0 0 -999 -999 -999
P11091 2013 3 0 8 0 0 9 0 0 63 50 29 32 23 0 25 0 17 21 0 0 12 0 40 45 0 18 21 0 47 72 0 59
P11091 2013 4 106 79 0 11 15 12 16 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 20 19 58 38 0 0 0 0 -999
P11091 2013 5 0 0 0 0 0 0 17 0 0 28 24 24 0 0 0 0 38 18 0 27 14 0 0 0 0 0 0 0 0 36 0
P11091 2013 6 0 43 0 0 24 27 32 0 63 41 22 31 40 0 18 0 0 20 0 0 0 0 20 0 0 0 116 37 36 35 -999
P11091 2013 7 0 22 0 0 14 22 44 44 0 0 0 35 0 0 0 0 0 0 0 17 0 0 0 0 0 0 33 26 30 35 0
P11091 2013 8 0 0 31 43 0 0 0 36 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0 0 0 0 38 0 0
P11091 2013 9 0 0 40 0 6 0 0 0 0 0 26 0 0 0 0 0 0 0 0 23 0 0 0 24 0 0 0 0 0 0 -999
P11091 2013 10 9 0 17 0 0 14 0 0 13 0 31 26 0 0 20 17 25 37 0 0 0 0 0 0 14 20 0 0 0 0 0
P11091 2013 11 0 0 0 0 0 0 0 0 10 7 27 18 12 0 5 9 0 50 82 73 0 0 0 29 36 16 16 34 0 0 -999
P11091 2013 12 3 6 0 0 6 0 0 0 0 0 0 0 0 0 4 0 6 0 0 0 0 7 7 12 0 9 0 0 20 28 0
P11091 2014 1 0 0 0 0 0 0 6 5 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 19 25 38 129 63 36
P11091 2014 2 17 0 0 0 0 0 0 26 11 0 5 0 0 3 1 0 0 9 0 0 0 0 0 0 0 0 10 32 -999 -999 -999
