5 anys més plujosos:
2027, 15.75
2022, 15.31
2092, 14.93
2006, 14.24
2081, 13.61
5 anys menys plujosos:
2087, 6.73
2079, 6.19
2076, 5.83
2096, 5.82
2097, 5.58
5 anys amb més variació interanual:
2091-2092, 88.92%
2079-2080, 70.90%
2082-2083, 56.34%
2021-2022, 55.99%
2088-2089, 51.91%
5 anys amb menys variació interanual:
2081-2082, -40.48%
2092-2093, -40.69%
2027-2028, -43.67%
2078-2079, -47.57%
2022-2023, -50.41%
