5 anys més plujosos:
2027, 14.31
2022, 14.20
2092, 13.08
2006, 13.01
2019, 12.83
5 anys menys plujosos:
2087, 6.55
2097, 5.90
2076, 5.88
2079, 5.69
2096, 5.64
5 anys amb més variació interanual:
2079-2080, 74.40%
2091-2092, 71.72%
2021-2022, 61.12%
2098-2099, 58.73%
2038-2039, 53.69%
5 anys amb menys variació interanual:
2083-2084, -33.31%
2092-2093, -37.24%
2027-2028, -40.05%
2022-2023, -47.67%
2078-2079, -47.89%
