5 anys més plujosos:
2022, 14.86
2027, 14.73
2006, 13.46
2092, 13.44
2016, 13.42
5 anys menys plujosos:
2097, 6.96
2096, 6.61
2076, 6.56
2098, 6.28
2079, 4.79
5 anys amb més variació interanual:
2079-2080, 91.32%
2082-2083, 70.39%
2091-2092, 67.23%
2021-2022, 64.43%
2088-2089, 53.71%
5 anys amb menys variació interanual:
2092-2093, -40.72%
2027-2028, -42.92%
2081-2082, -43.05%
2022-2023, -48.64%
2078-2079, -57.42%
