5 anys més plujosos:
2092, 10.27
2083, 9.31
2027, 9.23
2006, 9.22
2022, 9.22
5 anys menys plujosos:
2076, 4.44
2098, 4.03
2082, 3.99
2086, 3.94
2097, 3.58
5 anys amb més variació interanual:
2082-2083, 133.61%
2091-2092, 102.42%
2098-2099, 65.84%
2079-2080, 63.16%
2055-2056, 56.82%
5 anys amb menys variació interanual:
2051-2052, -36.25%
2078-2079, -36.45%
2092-2093, -41.33%
2022-2023, -51.23%
2081-2082, -52.25%
