5 anys més plujosos:
2022, 18.76
2092, 17.83
2027, 17.39
2006, 16.44
2056, 16.08
5 anys menys plujosos:
2010, 6.81
2096, 6.13
2097, 6.05
2079, 5.99
2076, 5.96
5 anys amb més variació interanual:
2091-2092, 139.02%
2079-2080, 101.92%
2082-2083, 91.80%
2055-2056, 83.47%
2021-2022, 59.70%
5 anys amb menys variació interanual:
2092-2093, -47.95%
2081-2082, -49.75%
2027-2028, -50.33%
2078-2079, -50.96%
2022-2023, -61.07%
