5 anys més plujosos:
2022, 18.97
2027, 18.63
2081, 16.87
2056, 16.83
2039, 16.52
5 anys menys plujosos:
2076, 7.92
2098, 7.38
2097, 7.17
2096, 6.88
2079, 6.54
5 anys amb més variació interanual:
2079-2080, 86.07%
2021-2022, 81.53%
2091-2092, 61.72%
2098-2099, 56.37%
2088-2089, 51.17%
5 anys amb menys variació interanual:
2092-2093, -35.57%
2081-2082, -37.31%
2027-2028, -47.85%
2022-2023, -51.32%
2078-2079, -52.74%
