5 anys més plujosos:
2027, 12.86
2022, 12.79
2092, 11.86
2083, 11.68
2006, 11.54
5 anys menys plujosos:
2097, 5.47
2076, 5.19
2098, 5.15
2096, 5.05
2079, 4.28
5 anys amb més variació interanual:
2082-2083, 91.52%
2091-2092, 89.54%
2079-2080, 79.57%
2088-2089, 74.17%
2021-2022, 62.01%
5 anys amb menys variació interanual:
2083-2084, -43.43%
2027-2028, -45.65%
2081-2082, -46.08%
2078-2079, -53.73%
2022-2023, -56.45%
