5 anys més plujosos:
2027, 13.92
2016, 13.48
2022, 13.26
2092, 13.16
2071, 12.87
5 anys menys plujosos:
2086, 6.28
2076, 6.22
2082, 6.12
2079, 5.86
2097, 4.79
5 anys amb més variació interanual:
2082-2083, 99.84%
2091-2092, 88.23%
2079-2080, 78.55%
2098-2099, 59.43%
2021-2022, 59.09%
5 anys amb menys variació interanual:
2027-2028, -44.46%
2078-2079, -44.60%
2092-2093, -45.92%
2081-2082, -50.40%
2022-2023, -51.20%
