5 anys més plujosos:
2027, 12.19
2016, 12.01
2071, 11.47
2092, 11.38
2006, 11.22
5 anys menys plujosos:
2086, 5.35
2023, 5.29
2082, 5.23
2079, 5.07
2097, 4.40
5 anys amb més variació interanual:
2082-2083, 104.51%
2079-2080, 85.59%
2091-2092, 81.97%
2015-2016, 67.74%
2076-2077, 62.35%
5 anys amb menys variació interanual:
2092-2093, -43.74%
2027-2028, -44.07%
2078-2079, -45.02%
2081-2082, -50.91%
2022-2023, -52.78%
