5 anys més plujosos:
2092, 16.72
2022, 16.20
2006, 15.17
2027, 14.95
2054, 14.33
5 anys menys plujosos:
2096, 5.63
2079, 5.42
2010, 5.33
2076, 4.84
2097, 4.63
5 anys amb més variació interanual:
2091-2092, 117.73%
2076-2077, 99.25%
2082-2083, 91.44%
2097-2098, 83.43%
2055-2056, 80.95%
5 anys amb menys variació interanual:
2071-2072, -48.25%
2075-2076, -51.11%
2078-2079, -51.40%
2081-2082, -51.56%
2022-2023, -60.55%
