5 anys més plujosos:
2027, 13.41
2022, 12.53
2056, 12.09
2081, 11.98
2092, 11.92
5 anys menys plujosos:
2097, 5.77
2064, 5.71
2096, 5.43
2076, 5.10
2079, 4.28
5 anys amb més variació interanual:
2079-2080, 108.02%
2091-2092, 87.92%
2082-2083, 73.24%
2029-2030, 57.61%
2055-2056, 57.57%
5 anys amb menys variació interanual:
2081-2082, -44.35%
2083-2084, -44.52%
2022-2023, -49.13%
2027-2028, -50.73%
2078-2079, -55.04%
