5 anys més plujosos:
2022, 13.41
2027, 13.40
2092, 12.50
2031, 12.45
2016, 12.45
5 anys menys plujosos:
2087, 5.69
2096, 5.55
2076, 5.32
2079, 4.89
2097, 4.54
5 anys amb més variació interanual:
2079-2080, 102.29%
2091-2092, 94.86%
2082-2083, 88.19%
2088-2089, 80.58%
2076-2077, 64.09%
5 anys amb menys variació interanual:
2092-2093, -41.54%
2081-2082, -47.06%
2022-2023, -50.04%
2027-2028, -50.79%
2078-2079, -53.99%
