5 anys més plujosos:
2092, 20.17
2022, 19.77
2027, 18.53
2054, 17.17
2083, 16.84
5 anys menys plujosos:
2010, 6.34
2096, 6.11
2079, 5.93
2076, 5.34
2097, 5.13
5 anys amb més variació interanual:
2091-2092, 146.95%
2079-2080, 118.02%
2082-2083, 109.98%
2097-2098, 91.54%
2076-2077, 83.42%
5 anys amb menys variació interanual:
2081-2082, -51.64%
2078-2079, -52.16%
2075-2076, -52.75%
2092-2093, -54.27%
2022-2023, -63.47%
