5 anys més plujosos:
2022, 12.14
2027, 11.57
2092, 11.53
2006, 11.32
2083, 10.73
5 anys menys plujosos:
2087, 4.88
2076, 4.77
2097, 4.42
2096, 4.19
2079, 3.99
5 anys amb més variació interanual:
2079-2080, 112.54%
2091-2092, 94.56%
2082-2083, 85.56%
2021-2022, 59.74%
2076-2077, 52.16%
5 anys amb menys variació interanual:
2027-2028, -44.76%
2081-2082, -44.83%
2092-2093, -46.30%
2078-2079, -54.38%
2022-2023, -55.17%
