5 anys més plujosos:
2092, 13.23
2022, 12.25
2071, 12.09
2027, 12.01
2016, 11.99
5 anys menys plujosos:
2082, 5.46
2076, 5.26
2010, 5.20
2079, 5.16
2097, 4.30
5 anys amb més variació interanual:
2082-2083, 102.33%
2091-2092, 100.90%
2076-2077, 83.91%
2079-2080, 75.73%
2098-2099, 72.83%
5 anys amb menys variació interanual:
2075-2076, -42.07%
2092-2093, -46.09%
2022-2023, -49.40%
2071-2072, -50.65%
2081-2082, -52.20%
