5 anys més plujosos:
2022, 17.34
2027, 16.40
2092, 15.90
2006, 15.32
2081, 15.26
5 anys menys plujosos:
2010, 5.87
2096, 5.29
2079, 5.14
2076, 5.10
2097, 4.74
5 anys amb més variació interanual:
2079-2080, 109.91%
2091-2092, 102.43%
2076-2077, 89.17%
2082-2083, 77.45%
2055-2056, 67.68%
5 anys amb menys variació interanual:
2081-2082, -49.41%
2075-2076, -50.16%
2027-2028, -53.48%
2078-2079, -56.36%
2022-2023, -60.74%
