5 anys més plujosos:
2009, 4.72
2016, 4.71
2007, 4.49
2046, 4.44
2042, 4.33
5 anys menys plujosos:
2087, 1.96
2093, 1.90
2038, 1.79
2098, 1.55
2084, 1.41
5 anys amb més variació interanual:
2098-2099, 96.59%
2038-2039, 84.32%
2084-2085, 76.09%
2082-2083, 73.28%
2024-2025, 58.32%
5 anys amb menys variació interanual:
2020-2021, -39.09%
2061-2062, -39.55%
2097-2098, -48.00%
2037-2038, -48.18%
2083-2084, -64.42%
