5 anys més plujosos:
2022, 16.88
2092, 16.24
2027, 14.86
2006, 14.69
2081, 14.30
5 anys menys plujosos:
2023, 5.65
2076, 5.61
2010, 5.44
2079, 5.06
2097, 4.75
5 anys amb més variació interanual:
2079-2080, 121.98%
2091-2092, 108.97%
2082-2083, 94.30%
2097-2098, 87.28%
2055-2056, 79.14%
5 anys amb menys variació interanual:
2071-2072, -45.41%
2027-2028, -46.76%
2081-2082, -49.82%
2078-2079, -53.56%
2022-2023, -66.51%
