5 anys més plujosos:
2027, 11.04
2016, 10.84
2071, 10.63
2092, 10.41
2006, 10.14
5 anys menys plujosos:
2086, 4.93
2082, 4.85
2023, 4.83
2079, 4.62
2097, 3.85
5 anys amb més variació interanual:
2082-2083, 96.81%
2079-2080, 87.38%
2091-2092, 83.56%
2015-2016, 69.63%
2076-2077, 63.82%
5 anys amb menys variació interanual:
2092-2093, -43.29%
2078-2079, -44.07%
2027-2028, -45.29%
2081-2082, -48.63%
2022-2023, -51.85%
