5 anys més plujosos:
2022, 25.83
2027, 25.70
2092, 25.35
2006, 24.13
2032, 23.46
5 anys menys plujosos:
2010, 9.31
2096, 8.46
2079, 8.40
2076, 8.23
2097, 6.56
5 anys amb més variació interanual:
2091-2092, 126.41%
2079-2080, 109.37%
2097-2098, 105.80%
2082-2083, 82.85%
2029-2030, 70.27%
5 anys amb menys variació interanual:
2092-2093, -46.71%
2081-2082, -47.87%
2071-2072, -48.66%
2078-2079, -54.19%
2022-2023, -61.53%
