5 anys més plujosos:
2022, 24.90
2092, 24.76
2027, 23.48
2081, 22.32
2054, 21.68
5 anys menys plujosos:
2079, 8.15
2010, 7.66
2096, 7.55
2076, 6.82
2097, 6.53
5 anys amb més variació interanual:
2091-2092, 148.76%
2082-2083, 102.24%
2079-2080, 84.19%
2097-2098, 83.81%
2076-2077, 78.14%
5 anys amb menys variació interanual:
2092-2093, -49.80%
2078-2079, -49.83%
2075-2076, -52.37%
2081-2082, -53.14%
2022-2023, -64.47%
