5 anys més plujosos:
2022, 24.01
2027, 23.84
2092, 23.76
2006, 22.45
2054, 21.68
5 anys menys plujosos:
2010, 8.81
2096, 7.78
2079, 7.62
2076, 7.47
2097, 6.01
5 anys amb més variació interanual:
2091-2092, 127.34%
2079-2080, 115.92%
2097-2098, 110.33%
2082-2083, 80.50%
2055-2056, 67.50%
5 anys amb menys variació interanual:
2027-2028, -47.29%
2075-2076, -48.32%
2071-2072, -48.96%
2078-2079, -57.01%
2022-2023, -62.10%
