5 anys més plujosos:
2022, 15.56
2092, 15.14
2039, 13.77
2027, 13.65
2081, 13.35
5 anys menys plujosos:
2087, 5.68
2010, 5.50
2076, 5.44
2097, 5.40
2096, 4.79
5 anys amb més variació interanual:
2091-2092, 125.36%
2082-2083, 86.41%
2055-2056, 63.75%
2079-2080, 63.58%
2010-2011, 62.71%
5 anys amb menys variació interanual:
2027-2028, -42.02%
2095-2096, -45.64%
2092-2093, -48.18%
2081-2082, -51.26%
2022-2023, -56.87%
