5 anys més plujosos:
2092, 10.06
2027, 9.20
2056, 8.94
2022, 8.87
2071, 8.84
5 anys menys plujosos:
2082, 4.14
2079, 3.96
2010, 3.94
2097, 3.72
2098, 3.59
5 anys amb més variació interanual:
2082-2083, 107.57%
2091-2092, 96.22%
2098-2099, 87.48%
2079-2080, 85.32%
2055-2056, 84.62%
5 anys amb menys variació interanual:
2071-2072, -44.93%
2081-2082, -47.03%
2078-2079, -48.01%
2092-2093, -48.78%
2022-2023, -52.73%
