5 anys més plujosos:
2022, 14.37
2027, 14.04
2092, 13.22
2016, 13.10
2031, 13.09
5 anys menys plujosos:
2086, 5.98
2096, 5.88
2076, 5.65
2079, 5.09
2097, 4.78
5 anys amb més variació interanual:
2079-2080, 103.19%
2091-2092, 97.96%
2088-2089, 84.32%
2082-2083, 83.61%
2055-2056, 62.79%
5 anys amb menys variació interanual:
2092-2093, -42.84%
2081-2082, -45.92%
2027-2028, -50.53%
2022-2023, -51.37%
2078-2079, -54.61%
