5 anys més plujosos:
2022, 13.30
2027, 13.08
2092, 12.04
2054, 11.99
2039, 11.90
5 anys menys plujosos:
2041, 5.66
2097, 5.25
2079, 4.72
2076, 4.62
2096, 4.53
5 anys amb més variació interanual:
2079-2080, 91.33%
2091-2092, 75.65%
2038-2039, 57.26%
2082-2083, 56.96%
2088-2089, 56.58%
5 anys amb menys variació interanual:
2075-2076, -41.00%
2027-2028, -41.45%
2095-2096, -42.79%
2022-2023, -50.49%
2078-2079, -53.00%
