5 anys més plujosos:
2022, 11.79
2027, 11.43
2092, 11.31
2006, 11.06
2083, 10.60
5 anys menys plujosos:
2076, 4.88
2087, 4.81
2097, 4.47
2096, 4.19
2079, 4.01
5 anys amb més variació interanual:
2079-2080, 118.75%
2091-2092, 94.66%
2082-2083, 82.60%
2021-2022, 59.00%
2055-2056, 49.84%
5 anys amb menys variació interanual:
2081-2082, -43.77%
2092-2093, -46.01%
2027-2028, -46.25%
2078-2079, -53.22%
2022-2023, -54.05%
