precip	MIROC5	RCP60	REGRESION	decimas	1
P10426	40.699	-6.594	182	geo	2006	2100	-1
P10426 2006 1 0 0 0 0 0 20 0 0 0 0 26 98 156 28 71 87 86 66 0 12 5 16 21 9 13 0 0 0 36 0 0
P10426 2006 2 26 73 29 26 14 0 0 0 0 2 0 20 21 22 0 15 16 10 30 20 8 7 0 6 0 0 5 12 -999 -999 -999
P10426 2006 3 41 66 99 116 88 103 91 86 53 46 46 0 29 27 35 76 121 117 85 54 56 49 46 35 40 47 0 0 60 47 39
P10426 2006 4 28 53 35 36 0 13 0 14 0 0 3 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 31 0 20 -999
P10426 2006 5 18 25 27 37 0 51 0 13 0 0 0 17 0 25 20 0 15 11 23 18 0 5 0 0 0 0 0 0 23 0 0
P10426 2006 6 0 0 0 0 0 0 0 0 0 0 0 22 0 0 8 0 0 0 0 0 0 0 12 17 0 19 0 0 17 0 -999
P10426 2006 7 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P10426 2006 8 0 0 0 0 0 0 13 0 0 15 0 0 0 0 16 0 0 0 0 0 0 0 14 0 16 12 0 11 0 0 14
P10426 2006 9 0 18 0 0 22 0 0 0 24 0 0 0 14 0 0 0 0 0 9 17 0 0 0 0 0 5 0 13 0 0 -999
P10426 2006 10 0 0 0 19 0 18 12 0 0 0 0 0 24 25 23 0 15 0 0 0 25 15 0 0 27 25 13 31 17 18 0
P10426 2006 11 0 0 6 0 0 0 41 0 0 0 0 0 0 0 0 0 0 0 0 12 12 0 21 0 0 6 0 0 0 0 -999
P10426 2006 12 0 0 0 2 0 0 0 59 69 43 25 24 25 0 0 77 10 0 0 0 0 50 91 47 60 50 39 40 59 35 19
P10426 2007 1 0 29 17 0 5 1 0 0 0 0 0 0 0 5 3 0 0 0 0 0 0 0 0 5 0 7 5 12 13 0 11
P10426 2007 2 6 11 16 13 6 6 20 62 133 80 26 18 8 10 11 0 0 0 21 22 0 18 27 27 46 44 49 0 -999 -999 -999
P10426 2007 3 0 29 0 51 57 23 0 0 0 10 19 0 34 67 27 15 30 19 0 0 0 0 0 0 0 0 0 4 0 1 0
P10426 2007 4 0 0 0 0 5 16 0 0 0 0 0 0 45 0 0 0 0 0 56 38 21 0 29 26 0 10 0 0 2 0 -999
